id,genre,track_name,artist_name,valence,energy,mood_vec,distances
5rOHTPNcHiwhQYqNBpRW2x,afrobeat,1er Gaou - Version originale,Magic System,0.943,0.86,"[0.943, 0.86]",0.5536099710084709
0zwL0IxW2DWeXtfN8PmlzV,afrobeat,Imidiwan Win Sahara,Tinariwen,0.826,0.68,"[0.826, 0.68]",0.35030415355801875
3IQvH607gDiHXdT8wnqgtC,afrobeat,Jealousy,Tony Allen With Africa 70,0.859,0.636,"[0.859, 0.636]",0.3580223456713281
28O4PwkH8bzARStxeL4pxL,afrobeat,Sexy Bitch (feat. Akon),David Guetta,0.853,0.633,"[0.853, 0.633]",0.3513189434118234
1PlLwvh1N9GPTuFT16JBez,afrobeat,Kukere (Master),Iyanya,0.961,0.855,"[0.961, 0.855]",0.5638022703040491
5J4qCKoXwuIBE9iG6KYiOb,afrobeat,Fa - Laay - Fanaan,Baaba Maal,0.964,0.904,"[0.964, 0.904]",0.5990133554437663
2ha70kafYrxpwKB2DHLTJT,afrobeat,Greetings,Various Artists,0.822,0.872,"[0.822, 0.872]",0.4806006658339124
064Cbr3JeFJaBySPtp91eh,afrobeat,Malaika,Angelique Kidjo,0.48,0.237,"[0.48, 0.237]",0.2565345980564805
1imfHroOMdTqspOIGnVtOs,afrobeat,If Love Is A Crime,2Baba,0.75,0.7,"[0.75, 0.7]",0.3033694117738306
7xefa61CMn5FZVmQQQfcuX,afrobeat,Mulatu,Mulatu Astatke,0.722,0.406,"[0.722, 0.406]",0.20602184350209077
4VnalyV6bH9TnuihhDVIRy,afrobeat,Folon,Salif Keita,0.41,0.126,"[0.41, 0.126]",0.38232577731562906
03tyyOcWAjmBB6XjdxF0w3,afrobeat,Sina Makosa,Les Wanyika,0.711,0.669,"[0.711, 0.669]",0.25386019774671253
2EoOZnxNgtmZaD8uUmz2nD,alt-rock,Black Hole Sun,Soundgarden,0.147,0.828,"[0.147, 0.828]",0.5143889578908163
4Az4FAhbPQ8PcT7BtuCfJh,alt-rock,Only Run,Clap Your Hands Say Yeah,0.196,0.84,"[0.196, 0.84]",0.48731201503759375
3sBfItjYrLgKrCPIZndhc6,alt-rock,Come to Me,The Goo Goo Dolls,0.421,0.669,"[0.421, 0.669]",0.21284971223847127
5ciVbeefBaNOmaDXsN0amO,alt-rock,Everything Is Wrong,Interpol,0.432,0.848,"[0.432, 0.848]",0.3738997191761449
2JjbpuHG9MtaqyAXfZkLxG,alt-rock,Oh,Sleater-Kinney,0.548,0.947,"[0.548, 0.947]",0.45924503263508465
6qWCceDp8iXrTu8vkKDdHD,alt-rock,Will You Come Back My Love,Various Artists,0.82,0.412,"[0.82, 0.412]",0.2968922363417406
3MWdMCAIFPzcIUdiEi8Pao,alt-rock,Marquee Moon - 2003 Remaster,Television,0.737,0.657,"[0.737, 0.657]",0.26490941848111027
2uJWY9KTAYow5ob9DWl56u,alt-rock,This Town,Green River,0.28,0.92,"[0.28, 0.92]",0.500632599817471
60IMjTxu5reUpuhuZcdgVA,alt-rock,Edge Of A Revolution,Nickelback,0.717,0.966,"[0.717, 0.966]",0.5121913704856809
4DfGcn3VVcdmmJl1PWNAkv,alt-rock,Karate Lips,Electric Six,0.472,0.965,"[0.472, 0.965]",0.4808846015417836
0q6LuUqGLUiCPP1cbdwFs3,alt-rock,On Melancholy Hill,Gorillaz,0.578,0.739,"[0.578, 0.739]",0.2550019607767752
4StWxcSAFbWQoI290UDUUW,alt-rock,The War,Bob Mould,0.185,0.952,"[0.185, 0.952]",0.58
4RRPkJgFcmB4AVyVxN2zrb,alt-rock,Amy aka Spent Gladiator 1,The Mountain Goats,0.832,0.834,"[0.832, 0.834]",0.45729312262486516
6mH3sA9TMhgALjjWO0LXW2,alt-rock,1000hp,Godsmack,0.429,0.955,"[0.429, 0.955]",0.4784401738984719
2toY6JyyfKy9TwNk3Ou2XG,alt-rock,She's so Mean,Matchbox Twenty,0.676,0.875,"[0.676, 0.875]",0.41257484169541897
2TxYbRGmKGbVnSFRWlp1Qx,alt-rock,Skinny Little Bitch,Hole,0.476,0.969,"[0.476, 0.969]",0.484365564424227
5kwVVnZ8ZjJanBbGmrbHsb,alt-rock,She Builds Quick Machines,Velvet Revolver,0.673,0.883,"[0.673, 0.883]",0.4190763653560053
6FoC8JMZF4a5a1vYOzHJhR,alt-rock,Parked Outside,The Afghan Whigs,0.417,0.713,"[0.417, 0.713]",0.2531422524984717
22b8heZ3eqjtXEAafnxFM5,alt-rock,Stone,Alice In Chains,0.543,0.879,"[0.543, 0.879]",0.39112785633345015
2mRlBUQVUgWFEN3HUN21tC,alt-rock,Something Beautiful,Oleander,0.465,0.958,"[0.465, 0.958]",0.4748936723099182
1Wqhdu7qwp3BNsQMremovv,alt-rock,Devil,Ours,0.213,0.567,"[0.213, 0.567]",0.3296073421512331
4fd84O8tQzLkTyF3sXIdkh,alt-rock,Mistakes of My Youth,Eels,0.564,0.534,"[0.564, 0.534]",0.05547071299343464
3NLUIBHlfnMVk81BgxFr42,alt-rock,Feel The Pain - 2007 Remastered,Dinosaur Jr.,0.836,0.805,"[0.836, 0.805]",0.4385179585832261
351zlSrEZvnCB9Nbxi0dz0,alt-rock,Do It Nation,Half Japanese,0.649,0.968,"[0.649, 0.968]",0.49381778015782296
6VbsBYL6FzRhgcyDbGrXtx,alt-rock,This Land Is Your Land,My Morning Jacket,0.618,0.341,"[0.618, 0.341]",0.16980577139779432
2c5wml8wsBnPfNSbCZ574T,alt-rock,Take a Picture,Filter,0.276,0.762,"[0.276, 0.762]",0.3756660751252367
17Wi8MMziNIpKRgXGx6TjP,alt-rock,Loud Like Love,Placebo,0.363,0.932,"[0.363, 0.932]",0.4754324347370508
4tPFEWRuNQhibDQSGB2PVE,alt-rock,Don't Want to Know If You Are Lonely,Hüsker Dü,0.644,0.965,"[0.644, 0.965]",0.4897448315194352
797NMFvQ1wbPr18I6VEgPz,alt-rock,I Will,Sebadoh,0.671,0.859,"[0.671, 0.859]",0.3958345614016037
5Cr8DxrjyP2fS93XjGXlFl,alt-rock,Tones Of Home,Blind Melon,0.844,0.808,"[0.844, 0.808]",0.4462297614458274
07jUylEMp4LBOWZagde8tF,alt-rock,Big Empty,Stone Temple Pilots,0.303,0.716,"[0.303, 0.716]",0.3238579935712565
3ey3YMZLdl1tQjbz7EJkKG,alt-rock,Making Plans For Nigel,XTC,0.815,0.689,"[0.815, 0.689]",0.3463018914184558
27Is8BxjvkFMyY4knZFpjZ,alt-rock,Transparent Lines,Elf Power,0.586,0.868,"[0.586, 0.868]",0.38367825062153316
6JqmArpMrkb125GqWsBAPg,alt-rock,Central,John Frusciante,0.149,0.575,"[0.149, 0.575]",0.3937321424522006
3aL353hFdpA6eOcDUL5sOH,alt-rock,Blue Moon,Beck,0.497,0.653,"[0.497, 0.653]",0.16888161534045087
5HKnWZRsDyGIrb6obvD0Yq,alt-rock,The Writing's on the Wall,OK Go,0.662,0.967,"[0.662, 0.967]",0.4960665277964237
3729lkp4CPafUSiT4oUMvJ,alt-rock,Wide Awake,J Mascis,0.216,0.291,"[0.216, 0.291]",0.37322647280170257
3oX3F14vpkCMJnFoF3DSEr,alt-rock,I Want You To Want Me - Soundtrack,Various Artists,0.656,0.84,"[0.656, 0.84]",0.37287129146664
70a1vsOPTDtGOnrmLIDWGr,alt-rock,Hate The Taste,Black Rebel Motorcycle Club,0.62,0.671,"[0.62, 0.671]",0.20262773748921942
4L2S9GbwEgwfSbHjTCvNQX,alt-rock,Say Hello 2 Heaven,Temple Of The Dog,0.321,0.647,"[0.321, 0.647]",0.26500000000000007
2VSbEXqs6NbNiZSTcHlIDR,alt-rock,My Sacrifice,Creed,0.257,0.88,"[0.257, 0.88]",0.47941631177923016
2YfhATomatu6KrkowVceuR,alt-rock,Range Life,Pavement,0.734,0.728,"[0.734, 0.728]",0.31305111403730856
1YWzpaelAbdO2YecUjIx8X,alt-rock,You Closed The Door,The Coral,0.542,0.579,"[0.542, 0.579]",0.09144397191723462
1BYOCen8xzUBYr5C6SYhuF,alt-rock,The Doomsday Book,...And You Will Know Us by the Trail of Dead,0.442,0.869,"[0.442, 0.869]",0.39171673438851196
3zwmW1gM4E8FlHXV5nE16u,alt-rock,Be Yourself,Audioslave,0.317,0.845,"[0.317, 0.845]",0.41725891242728413
4z4PB23xYTg1oANmyZovsw,alt-rock,Why Can't I?,Liz Phair,0.227,0.759,"[0.227, 0.759]",0.40875053516784543
3zOvCNuRh0hX0Bua4eWJbs,alt-rock,Low,Cracker,0.444,0.676,"[0.444, 0.676]",0.2080024038322635
2QbXKyg4wM3c5dFovF0BhO,alt-rock,Team,Local H,0.191,0.921,"[0.191, 0.921]",0.5517725980872918
2Cla3UoHpM6u92PeGzBytm,alt-rock,Popular Mechanics For Lovers,Beulah,0.767,0.69,"[0.767, 0.69]",0.30912780528448097
4Ze0s4HrArYiz2P6l8qqxh,alt-rock,Pretty Baby,Brendan Benson,0.512,0.439,"[0.512, 0.439]",0.05331041174104735
4ryq4K6ZKg7MGptYlL7ES2,alt-rock,Jokerman,Various Artists,0.465,0.876,"[0.465, 0.876]",0.39391369613152577
5Xak5fmy089t0FYmh3VJiY,alt-rock,Black,Pearl Jam,0.2,0.684,"[0.2, 0.684]",0.38640005175983094
0tQ2LOgku0adqOUeQqSAMC,alt-rock,Do You Realize??,The Flaming Lips,0.563,0.837,"[0.563, 0.837]",0.3502870251665054
5mkGfmJGFZpwK9nA5amOhv,alt-rock,Sex & Candy,Marcy Playground,0.63,0.558,"[0.63, 0.558]",0.11962023240238251
4R7Qay92W6pX5FGlSOHPl4,alt-rock,American Music,Violent Femmes,0.795,0.704,"[0.795, 0.704]",0.3395585369269929
1lL8ttg9HNdyuN0VxD7c75,alt-rock,Photograph,The Verve Pipe,0.316,0.756,"[0.316, 0.756]",0.34483764295679786
5UWwZ5lm5PKu6eKsHAGxOk,alt-rock,Everlong,Foo Fighters,0.364,0.881,"[0.364, 0.881]",0.4277966806790347
2lwwrWVKdf3LR9lbbhnr6R,alt-rock,Float On,Modest Mouse,0.553,0.888,"[0.553, 0.888]",0.4004996878900158
4dQKsoCEGMWr23QZTkoGRp,alt-rock,So Now What,Various Artists,0.257,0.71,"[0.257, 0.71]",0.3542033314354906
6I4vrVjeJn5z8CE8anblST,alt-rock,Metal Zone,The Vines,0.283,0.88,"[0.283, 0.88]",0.4649344039754426
37EJtTS7jT5WUyXGZzrwnI,alt-rock,Santa Monica,Everclear,0.387,0.942,"[0.387, 0.942]",0.47689831201211014
0E81UOGvTqck6jrS0QCOhF,alt-rock,Man On the Run,Bush,0.277,0.827,"[0.277, 0.827]",0.4248023069617207
0j63xEjwIqH5UETVoHlxXQ,alt-rock,Tomorrow,Various Artists,0.494,0.687,"[0.494, 0.687]",0.20278560106674248
3yxivtl0NsPCexmEok42c2,alt-rock,Bury Our Friends,Sleater-Kinney,0.821,0.943,"[0.821, 0.943]",0.5384876971667969
18eR1w9NXigoppVRpdc4yk,alt-rock,Da Vinci,Weezer,0.578,0.631,"[0.578, 0.631]",0.14991330828182
7yeRIVhrBQLKN1qDhNBcJM,alt-rock,Let England Shake,PJ Harvey,0.139,0.566,"[0.139, 0.566]",0.40164661084092323
0EUNW9VyHpPPYwENunwz3A,alt-rock,Bring 'Em Down,lostprophets,0.461,0.966,"[0.461, 0.966]",0.4833921803256648
48sJGpBLqQTs0sZ2ImHJof,alt-rock,Popular,Nada Surf,0.296,0.884,"[0.296, 0.884]",0.4615029794053339
4GiVcDqNQI0fc0yYuRGH9m,alt-rock,Inside Out,Eve 6,0.691,0.818,"[0.691, 0.818]",0.36587429535292576
2rFT9auiubp7nlaX7wknwI,alt-rock,Patty Lee,Les Savy Fav,0.776,0.923,"[0.776, 0.923]",0.49827101059563966
3JRas7vmV7l3rjtQYNcLDN,alt-rock,Broken over You,Vertical Horizon,0.22,0.809,"[0.22, 0.809]",0.4483413877839075
5uDqT9eP1Jfdf7e2p6VIGt,alt-rock,In 'n' Out of Grace,Mudhoney,0.489,0.921,"[0.489, 0.921]",0.43522982434571283
1G8g2LoR09NtrG4y8NQcJL,alt-rock,Ashes to Ashes,Faith No More,0.358,0.866,"[0.358, 0.866]",0.41654411531073154
1WQl2zMnt0PIrW7RIQehRD,alt-rock,Fade Out,Girls Against Boys,0.62,0.829,"[0.62, 0.829]",0.3519232870953555
0IVT2zUgpMzyEx2TTM1HgB,alt-rock,Gold Soundz,Pavement,0.478,0.61,"[0.478, 0.61]",0.13382451195502268
1RcuH4tHokXAtrkK6OrT7B,alt-rock,The Missing,Deerhunter,0.514,0.826,"[0.514, 0.826]",0.3385336024680563
0nNVR2iDM3eVzEgMi78vQm,alt-rock,Let Me Go,3 Doors Down,0.491,0.863,"[0.491, 0.863]",0.3773446700299343
1eukhqIpJ2HMETMmWvR9t0,alt-rock,Sweetest Kill,Broken Social Scene,0.726,0.389,"[0.726, 0.389]",0.21691011963483858
53XBXgtdqf1gmWMm3rqV27,alt-rock,Tribute,Tenacious D,0.422,0.767,"[0.422, 0.767]",0.3002698786092272
2dO66EZj2q67wzTm7UoznP,alt-rock,Waiting,Dismemberment Plan,0.834,0.881,"[0.834, 0.881]",0.495025251881154
5mRREOmRGxqyM1JI3syE9k,alt-rock,Couldn't You Wait?,Silkworm,0.889,0.85,"[0.889, 0.85]",0.5077203954934251
0QXSKayRWtfxMKHJxVurkZ,alt-rock,Rebel Beat,The Goo Goo Dolls,0.63,0.879,"[0.63, 0.879]",0.4028523302650737
5qy1QAKFVfAqYbgp46RSSv,alt-rock,Live to Rise,Various Artists,0.231,0.753,"[0.231, 0.753]",0.4017822793503965
6uVnBJJKPLAw7qwnDernst,alt-rock,Walking With Thee,Clinic,0.412,0.6,"[0.412, 0.6]",0.16487874332369232
6b9TJfqcmgWLgXnJB2KLSr,alt-rock,What Do You Say,Filter,0.4,0.929,"[0.4, 0.929]",0.4606191485381389
3Xs2N8U8Zf1e45PnExkPTy,alt-rock,Simple Machine,Guster,0.781,0.794,"[0.781, 0.794]",0.39387815374808494
6dukhmiEW9k5OZb195VvKC,alt-rock,Batalio rep,Various Artists,0.564,0.749,"[0.564, 0.749]",0.2628345487183905
6M14BiCN00nOsba4JaYsHW,alt-rock,Ocean Man,Ween,0.973,0.912,"[0.973, 0.912]",0.6110450065257059
1xNhYOLcGR14v5JJLe7aaZ,alt-rock,Zone,John Frusciante,0.202,0.616,"[0.202, 0.616]",0.3548873060564438
1C65EMS98C2cnJZA5DEEq8,alt-rock,Driveway to Driveway,Superchunk,0.405,0.762,"[0.405, 0.762]",0.3024235440570063
2Qwc35xxBD79fyWBg1r5RT,alt-rock,"Promises, Promises",Incubus,0.847,0.711,"[0.847, 0.711]",0.3851298482330342
1mMe0felnLtY2QjR7VcgrA,alt-rock,Do Or Die,Thirty Seconds To Mars,0.432,0.825,"[0.432, 0.825]",0.3518096076004747
33iv3wnGMrrDugd7GBso1z,alt-rock,My Own Worst Enemy,Lit,0.741,0.946,"[0.741, 0.946]",0.5030188863253545
1zOe3hc0NEaynHhXGZq83I,alt-rock,Bellbottoms,The Jon Spencer Blues Explosion,0.448,0.882,"[0.448, 0.882]",0.4030645109656766
3VsYJCWecqxdwAN2Xu3cL5,alt-rock,Game Of Pricks,Guided By Voices,0.347,0.866,"[0.347, 0.866]",0.42128375235700705
5FFowl1Ve4S5OehL6OywSg,alt-rock,Waiting Room,Fugazi,0.54,0.727,"[0.54, 0.727]",0.23910248848558643
1HBZrDjYFOuBcFR0GuxuRV,alt-rock,It's Time To Come Home,The Rentals,0.136,0.662,"[0.136, 0.662]",0.4334570336261716
5h7AwmYVawNkMaXcPjDhDG,alt-rock,Discretion Grove,Stephen Malkmus,0.28,0.437,"[0.28, 0.437]",0.2580891318905157
7rBMZvgeWnOTHWUh3Pvw51,alt-rock,Chloe Dancer/Crown Of Thorns,Mother Love Bone,0.267,0.362,"[0.267, 0.362]",0.29433314458280097
6DzrElyy0I3nqqInJRPXfz,alt-rock,Houston Hades,Stephen Malkmus & The Jicks,0.692,0.525,"[0.692, 0.525]",0.163248277173145
6ILtPjGYb3mvprfsCaJRTA,alternative,Good,Better Than Ezra,0.792,0.657,"[0.792, 0.657]",0.30926040807060967
601KiLiZtBJRTXBrTjeieP,alternative,Ode to Viceroy,Mac DeMarco,0.31,0.632,"[0.31, 0.632]",0.2654524439518311
1VSYFVO0mI1XziboMAJBaO,alternative,Trying to Be Cool,Phoenix,0.491,0.758,"[0.491, 0.758]",0.2732471408816568
2zrIyIdqafYozfsgiMY0Ae,alternative,Supermassive Black Hole,Muse,0.865,0.865,"[0.865, 0.865]",0.5023474892940145
4HRa9ZWcmZ8JD7UySPu0wT,alternative,Don't Stop (Color on the Walls),Foster The People,0.79,0.948,"[0.79, 0.948]",0.5269240932050839
6JugKFXssO9L2tN8omeTPt,alternative,Thunder Clatter,Wild Cub,0.635,0.968,"[0.635, 0.968]",0.49071784153421605
2319gHincsCeSmc19Efi2j,alternative,Forever,HAIM,0.592,0.867,"[0.592, 0.867]",0.3835648576186301
5dTHtzHFPyi8TlTtzoz1J9,alternative,Helena,My Chemical Romance,0.0857,0.96,"[0.0857, 0.96]",0.6502778559969576
31DVVa40JpTudyGDNC1ROW,alternative,Everything in Its Right Place,Radiohead,0.0623,0.462,"[0.0623, 0.462]",0.4714175325547407
68YPheVJ8EuA5IJFddr1Qf,alternative,Teenage Icon,The Vaccines,0.641,0.934,"[0.641, 0.934]",0.4588899650242965
3CeYdUfGPCjKMDYyI1PpCh,alternative,Otherside,Red Hot Chili Peppers,0.513,0.795,"[0.513, 0.795]",0.3076507760432273
1IGkKaoHZLodoscIoHVia0,alternative,Do You Want To,Franz Ferdinand,0.748,0.939,"[0.748, 0.939]",0.4996258600192748
19K3lUMJmOdeuOBTrbLm19,alternative,Weekend Wars,MGMT,0.69,0.859,"[0.69, 0.859]",0.4028523302650736
7Fw5i56my24ZBnGS7hFX2n,alternative,Pompeii,Bastille,0.591,0.709,"[0.591, 0.709]",0.22848413511664215
3kb38wezoUA8ki5jPYy3t5,alternative,Little Secrets,Passion Pit,0.666,0.786,"[0.666, 0.786]",0.3263326523656498
0UrWr7Jnu1heq1o99ZwUd0,alternative,Youth of the Nation,P.O.D.,0.517,0.86,"[0.517, 0.86]",0.37234392703520763
37CBHPCzV1rizPrxRUyR72,alternative,No You Girls,Franz Ferdinand,0.899,0.909,"[0.899, 0.909]",0.5578503383525012
7g3xNt3jm47XwxFdBaihOv,alternative,Breath,Breaking Benjamin,0.323,0.865,"[0.323, 0.865]",0.4315425819082052
37LoKuV4PWzrtFicRNldtw,alternative,In the Yard,Bowerbirds,0.239,0.496,"[0.239, 0.496]",0.2941088233970549
6qRfox98MxG58sqoPPn8QY,alternative,Everybody's Changing,Various Artists,0.431,0.818,"[0.431, 0.818]",0.3454041111509821
060WwU9cva7KOpMhZAJjT6,alternative,Six Weeks,Of Monsters and Men,0.418,0.882,"[0.418, 0.882]",0.410440007796511
7c3nNKoU8YQZP0b9iY1DPr,alternative,Free,Twin Atlantic,0.212,0.932,"[0.212, 0.932]",0.5478841118338805
0OYcEfskah1egYHjYRvbg1,alternative,Shadow of the Day,Linkin Park,0.0641,0.393,"[0.0641, 0.393]",0.4784268073592867
33ytgjBqchYHhhRfKWMCvH,alternative,Fell In Love With A Girl,The White Stripes,0.379,0.977,"[0.379, 0.977]",0.5126763111359838
2keKJ9KWoGpucAqZ9W4CFi,alternative,Sleepwalker,Moon Duo,0.345,0.961,"[0.345, 0.961]",0.5089921413931653
2ZQyksYO4zzhyHNcueL0CP,alternative,Home,Phillip Phillips,0.293,0.792,"[0.293, 0.792]",0.38731898998112657
6vSq5q5DCs1IvwKIq53hj2,alternative,Animal,Miike Snow,0.654,0.721,"[0.654, 0.721]",0.26254523419784254
0EYOdF5FCkgOJJla8DI2Md,alternative,B.Y.O.B.,System Of A Down,0.711,0.981,"[0.711, 0.981]",0.5241497877515549
0wcImcUemunoyKSXn6qqFj,alternative,The Noose of Jah City,King Krule,0.0368,0.509,"[0.0368, 0.509]",0.4966441784618038
3ZPTb9HHBRt2VDbsIUFnSD,alternative,Shine,Collective Soul,0.353,0.423,"[0.353, 0.423]",0.19137659209004643
0BYCOq2qBMT5OlNg4X2p3O,alternative,I Owe You This (feat. Twin Shadow),Chad Valley,0.51,0.794,"[0.51, 0.794]",0.30686316168611705
7nnWIPM5hwE3DaUBkvOIpy,alternative,Drive,Incubus,0.666,0.792,"[0.666, 0.792]",0.3318207347348867
30SjdIdTMhBSe33nFnBFkC,alternative,Temple,Kings of Leon,0.568,0.644,"[0.568, 0.644]",0.1598780785473731
3mga1z1FesVlx87hYPwLTf,alternative,Screaming Skull,King Tuff,0.674,0.863,"[0.674, 0.863]",0.4006320007188642
3SVXhtxFCNJnA4MkWF7sJp,alternative,There Is a Light That Never Goes Out,Various Artists,0.836,0.69,"[0.836, 0.69]",0.36416067882186287
3l8dM1wjgFh98jpiq5ZCe7,alternative,Jump into the Fog,The Wombats,0.671,0.897,"[0.671, 0.897]",0.43165379646193314
2nO1DYEg1X5GHi8SSuNJQj,alternative,Wait for Me,Kings of Leon,0.308,0.624,"[0.308, 0.624]",0.2629087294100369
77eRSoQbDt4qHlAhUqovmy,alternative,Nice to Know You,Incubus,0.232,0.864,"[0.232, 0.864]",0.4816399069844608
5zF2zGPkL6Ipsn9AfAK6RP,alternative,This Love,Maroon 5,0.78,0.868,"[0.78, 0.868]",0.4532206967913094
2QhURnm7mQDxBb5jWkbDug,alternative,Don't Panic,Coldplay,0.453,0.612,"[0.453, 0.612]",0.14756693396557374
1OppUXF0ZsVATRbEyHOTyA,alternative,Cha-Ching (Till We Grow Older),Imagine Dragons,0.134,0.867,"[0.134, 0.867]",0.5503108212637654
2nLtzopw4rPReszdYBJU6h,alternative,Numb,Linkin Park,0.243,0.863,"[0.243, 0.863]",0.4740516849458506
12qZHAeOyTf93YAWvGDTat,alternative,All The Small Things,blink-182,0.712,0.893,"[0.712, 0.893]",0.4427934055516184
7KCB9JMl1tSSGGPeNtGdpO,alternative,Shallow,Beach Fossils,0.711,0.98,"[0.711, 0.98]",0.5232093271339875
4k1VLeIDcBIT0HLgMJJqtC,alternative,Out Of The Game,Rufus Wainwright,0.623,0.645,"[0.623, 0.645]",0.18096684779262748
5vefQfYc9Oxn8VHfgUCi1q,alternative,Fake Tales Of San Francisco,Arctic Monkeys,0.704,0.778,"[0.704, 0.778]",0.33666155111625085
34MsBWz1mAQYER6zloRGJf,alternative,Believer,American Authors,0.873,0.967,"[0.873, 0.967]",0.58740190670443
22KnzuPbLdWlkNt4HglqLu,alternative,Petition,Tennis,0.747,0.885,"[0.747, 0.885]",0.45100443456799844
3RsjkOS5Dou8j3AM9ssgpy,alternative,Lazy Eye,Silversun Pickups,0.333,0.809,"[0.333, 0.809]",0.3782076149418465
3u1Er1rkjn1oSz1xdZH3ZD,alternative,Call It What You Want,Foster The People,0.725,0.967,"[0.725, 0.967]",0.5160474784358509
6WF4hzdGXvXd1joERSXJjm,alternative,Hurts Like Heaven,Coldplay,0.273,0.773,"[0.273, 0.773]",0.3857784338192067
4ZfIw3XhEotjgGMVpDcpd3,alternative,Handshake,Two Door Cinema Club,0.827,0.834,"[0.827, 0.834]",0.4540396458460428
7MeXwzhSDGfqNfuFANgzVC,alternative,Toxicity,System Of A Down,0.521,0.876,"[0.521, 0.876]",0.38818552265637113
4wEycnASy9jEb7M0PlyzYn,alternative,Give Your Light Off,Woods,0.281,0.442,"[0.281, 0.442]",0.25616400996236766
1A5V1sxyCLpKJezp75tUXn,alternative,Closing Time,Semisonic,0.274,0.854,"[0.274, 0.854]",0.448371497756046
3GvjSNnV16MKMR9cgibIwe,alternative,Another One,The Features,0.888,0.805,"[0.888, 0.805]",0.47593486949371555
6cWpj6c5pNZYEk5KYjNBji,alternative,Let It Go,The Neighbourhood,0.285,0.79,"[0.285, 0.79]",0.3907787097578373
2Foc5Q5nqNiosCNqttzHof,alternative,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.811,"[0.862, 0.811]",0.46105314227320915
2oSpQ7QtIKTNFfA08Cy0ku,alternative,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.797,0.894,"[0.797, 0.894]",0.48428504003324324
1RwwmiVtLAtPmxAqKVfwgG,alternative,I Wanna Get Better,Bleachers,0.385,0.891,"[0.385, 0.891]",0.42931689927138905
1tT1tIZAINzFZyjoPKtg7C,alternative,Dammit,Various Artists,0.287,0.975,"[0.287, 0.975]",0.5456051685972192
3dw0A0cbqT6Oy2V8KfGwIT,alternative,Tiptoe,Imagine Dragons,0.25,0.82,"[0.25, 0.82]",0.43624878223325736
6GWS0Nb3ybf3tQXZ0FlfZf,alternative,Aberdeen,Cage The Elephant,0.213,0.972,"[0.213, 0.972]",0.5802206476849993
63UTQ8EzVpKgRezQTOIj0j,alternative,The Base,Paul Banks,0.391,0.859,"[0.391, 0.859]",0.39724677468797653
2Ml0l8YWJLQhPrRDLpQaDM,alternative,Oxford Comma,Vampire Weekend,0.974,0.711,"[0.974, 0.711]",0.49417608197888324
5MsZIaCYY6Tsdph0LiB0hE,alternative,Alone Together,Fall Out Boy,0.606,0.915,"[0.606, 0.915]",0.43319510615887624
1EzeXGaZdqsA4Nst1AIAL2,alternative,Bullet With Butterfly Wings,The Smashing Pumpkins,0.555,0.705,"[0.555, 0.705]",0.21811235636707973
1G8jae4jD8mwkXdodqHsBM,alternative,Name,The Goo Goo Dolls,0.407,0.701,"[0.407, 0.701]",0.2474772716836841
33e9HtOfO1ye1h8xQ7Foc9,alternative,The Cave,Mumford & Sons,0.345,0.499,"[0.345, 0.499]",0.188321533553654
5ERFeK4mZkR0HkUHM1LwTF,alternative,Animal (Miike Snow Cover),Trails and Ways,0.431,0.606,"[0.431, 0.606]",0.15597435686676195
5Fli1xRi01bvCjsZvKWro0,alternative,Houdini,Foster The People,0.764,0.908,"[0.764, 0.908]",0.4793339128415598
1VQ6FXasIrdkshSHfX6sde,alternative,Entertainment,Phoenix,0.479,0.731,"[0.479, 0.731]",0.24892770034690798
3HPfwpfUtcdyJPvlLtXtNg,alternative,Sirens,Pearl Jam,0.507,0.846,"[0.507, 0.846]",0.35894289239376226
40pPI2TbaYSZlKfV44HRjn,alternative,Supremacy,Muse,0.325,0.679,"[0.325, 0.679]",0.28239157211220034
2XYRxeXd56lzqTBzO41ARO,alternative,Mona Lisa,Atlas Sound,0.792,0.788,"[0.792, 0.788]",0.3963344547222712
0VnLohgzwLEleLmo19Z8B0,alternative,Go Outside,Cults,0.493,0.697,"[0.493, 0.697]",0.21279332696304173
42et6fnHCw1HIPSrdPprMl,alternative,Semi-Charmed Life,Third Eye Blind,0.701,0.864,"[0.701, 0.864]",0.41182520563948
3FtYbEfBqAlGO46NUDQSAt,alternative,Electric Feel,MGMT,0.561,0.803,"[0.561, 0.803]",0.31624199594614255
2fzFS7hThb7AbkddM9nap1,alternative,Boy,Ra Ra Riot,0.78,0.861,"[0.78, 0.861]",0.4473678575847845
0fPf9CDFzVnHpcfld5XVtO,alternative,You've Got The Love,Florence + The Machine,0.398,0.708,"[0.398, 0.708]",0.2581181899828061
7q4MJZSiqPC16dbhQWxugv,alternative,Cape Cod Kwassa Kwassa,Vampire Weekend,0.794,0.518,"[0.794, 0.518]",0.2627184805071771
3C3cr2JQwXIhqAHqOardVO,alternative,Holding on to You,Twenty One Pilots,0.814,0.776,"[0.814, 0.776]",0.40237420394453716
1yjY7rpaAQvKwpdUliHx0d,alternative,Still into You,Paramore,0.765,0.923,"[0.765, 0.923]",0.49300000000000005
1XPta4VLT78HQnVFd1hlsK,alternative,Today,The Smashing Pumpkins,0.408,0.855,"[0.408, 0.855]",0.3877034949545851
